id,title,overview,genres,keywords,cast,producers,release_date,runtime,production_companies,vote_average,vote_count,tagline,poster_file
20794,新可因,一名牙医在一位性感女患者引诱他为其开药后，发现自己成了谋杀案的嫌疑犯,喜剧|犯罪|惊悚,谋杀|独立电影|毒品|牙医,Chelcie Ross|Steve Martin|Laura Dern|Lynne Thigpen|Polly Noonan|Helena Bonham Carter|JoBe Cerny|Elias Koteas|Yasen Peyankov|Scott Caan,Daniel M. Rosenberg|Paul Mones|Michele Weisler,2001/11/23,95,Numb Gums Production Inc.,6,44,,/posters/20794.jpg
31064,陌生人的生意,朱莉·斯泰伦以为自己要被解雇了，结果却发现自己得到了晋升。被困在一家机场酒店里，她本想庆祝一番，却只与年轻助理宝拉·墨菲作伴。随着夜色渐深，两位女性开始相互了解：她们调情、饮酒、说谎；各自的个性缺陷也逐渐暴露无遗。然而到了夜晚结束时，她们的关系却发生转变，演变成一场关于权力、权威与智慧的复杂较量。,剧情|惊悚,强奸|性|机场|权威|助理|权力|复仇|独立电影|信任,Julia Stiles|Stockard Channing|Frederick Weller|Marcus Giamatti|Jack Hallett,,2001/1/19,84,i5 Films|Headquarters,5.7,19,,/posters/31064.jpg
576,野战群英,年迈的亡命之徒派克·毕晓普（威廉·霍尔登饰）计划在完成最后一次抢劫后金盆洗手。他与包括达奇·英格斯特朗（欧内斯特·博格宁饰）以及莱尔·戈奇（沃伦·奥茨饰）和特克特·戈奇（本·约翰逊饰）兄弟在内的帮派成员联手行动，却发现自己陷入了一场圈套——这次抢劫是其昔日搭档德克·索顿（罗伯特·瑞安饰）一手策划的。当残存的帮派成员逃至墨西哥境内避难时，索顿一路追踪而至，双方爆发激烈枪战，死伤惨重。,冒险|西部,弱者|抢劫|赏金猎人|得克萨斯州|墨西哥革命|友谊|荣誉|帮派|枪战|士兵|蒸汽机车|正义的愤怒,William Holden|Ernest Borgnine|Robert Ryan|Edmond O'Brien|Warren Oates|Jaime Sánchez|Ben Johnson|Emilio Fernández|Strother Martin|L.Q. Jones,Roy N. Sickner|Phil Feldman,1969/6/17,145,Warner Brothers/Seven Arts,7.6,259,如果你只想在电影院里待两个小时，看完就忘得一干二净，那就别看《野战群英》。,/posters/576.jpg
13990,夏日时光,故事发生在炎热的纽约市夏季，《夏日时光》讲述了一位陷入困境的青少年毒贩，他用大麻换取一位沉迷毒品的精神科医生的治疗。事情变得更加复杂的是，他爱上了自己的一位同学，而这位同学恰好是那位医生的女儿。这是一部关于性、毒品、音乐以及成长为男人所需的代价的青春成长故事。,剧情,青春成长|大麻|夏季,Ben Kingsley|Famke Janssen|Josh Peck|Olivia Thirlby|Mary-Kate Olsen|Jane Adams|Method Man|Aaron Yoo|Talia Balsam|David Wohl,Keith Calder,2008/7/3,99,SBK Pictures|Occupant Entertainment,6.2,94,,/posters/13990.jpg
11583,第一列伟大的火车劫案,在维多利亚时代的英格兰，一名犯罪大师精心策划，企图从一列行驶中的火车上窃取一批黄金货物。,惊悚|冒险|剧情|犯罪,公开绞刑|保险箱|黄金盗窃|英国历史|历史人物|钢琴演奏|眼罩|马车|开场动作场景|不情愿的吻,Sean Connery|Donald Sutherland|Lesley-Anne Down|Alan Webb|Malcolm Terris|Robert Lang|Michael Elphick|Wayne Sleep|Pamela Salem|Gabrielle Lloyd,John Foreman,1979/1/25,110,United Artists|Starling Films,6.6,74,如此少数人，从未从如此多数人手中夺走如此之多。,/posters/11583.jpg
18602,莫尔文·卡勒,在男友自杀后，超市职员莫尔文·卡勒将他未出版的小说冒充为自己的作品……,剧情,独立电影|女性导演,Samantha Morton|Kathleen McDermott|James Wilson|Dolly Wells|Paul Popplewell|Bryan Dick|Ruby Milton|Linda McGuire|Raife Patrick Burchell|Des Hamilton,Robyn Slovo|George Faber|Charles Pattinson,2002/1/1,97,Company Pictures,7.2,34,,/posters/18602.jpg
27549,野兽之主2：穿越时空之门,马克·辛格再度出演达爾，这位能与野兽沟通的战士。达爾被迫前往地球，阻止他邪恶的兄弟窃取原子弹，并将其故乡从沙漠变成……嗯……沙漠！编剧：吉姆·帕林,动作|冒险|奇幻|科幻,改编自小说|时间旅行|续集|心理科幻|剑与沙砾|野兽之主|战士|时间之门|枪战|剑与魔法,Marc Singer|Kari Wuhrer|Sarah Douglas|Wings Hauser|Robert Fieldsteel|Arthur Malet|Robert Z'Dar|James Avery|Paul Goodman|Mark Roberts,Mark Damon|Sylvio Tabet,1991/6/8,107,Les Films 21|Republic Pictures,4.6,17,,/posters/27549.jpg
59728,第五季度,在一场夺去他哥哥生命的车祸之后，橄榄球运动员乔恩·阿巴特带领学校处境艰难的球队取得了有史以来最成功的一个赛季。,剧情,美式橄榄球|失去兄弟|葬礼|体育|祈祷|体育馆|教练|根据真实故事改编|标题含数字|家庭关系|车祸,Aidan Quinn|Andie MacDowell|Ryan Merriman|Michael Harding|Stacy Earl|Matt McGrath|Jillian Batherson|Anessa Ramsey|Sammy Nagi Njuguna|Stefan Guy,Rick Bieber|Abby Gail Palanker|Ryan Johnston|Doug Ames|Alan Cohen|Robert McCreary|Joel McDonell,2011/3/25,97,McCreary Entertainment|Angel City Pictures,4.7,12,从悲剧中崛起，走向胜利,/posters/59728.jpg
10930,罪恶之花,一个富有的波尔多家族的三代人陷入了一场风暴：安妮决定参选市长，而一份政治传单却重新掀起了陈年谋杀丑闻。,剧情,回归|被掩盖的过去|资产阶级|市长选举|悬疑|财富|家庭冲突,Benoît Magimel|Mélanie Doutey|Suzanne Flon|Bernard Le Coq|Nathalie Baye,Marin Karmitz|Yvon Crenn,2003/2/9,104,,5.7,10,,/posters/10930.jpg
32395,最伟大的人,少女罗斯与本尼特相爱，但一场车祸夺走了本尼特的生命。他留下了一位悲痛欲绝的母亲、父亲和年幼的弟弟，而罗斯则孤身一人。她没有家人可以依靠，因此当发现自己怀孕后，只得登上了布鲁尔家的门。她需要他们的帮助，而尽管他们自己尚不完全承认，但他们每个人都需要罗斯，才能开始疗愈伤痛。,剧情,女性导演,Pierce Brosnan|Susan Sarandon|Carey Mulligan|Aaron Taylor-Johnson|Johnny Simmons|Kevin Hagan|Amy Morton|Deirdre O'Connell|Miles Robbins|Cara Seymour,,2009/1/17,99,Irish Dreamtime|Silverwood Films|Tax Credit Finance|Oceana Media Finance|Barbarian Films,6.2,34,,/posters/32395.jpg
58882,雪花秘扇,故事背景设定在19世纪的中国，围绕两名女孩之间贯穿一生的友谊展开。她们发展出一套只属于自己的秘密文字，以此应对强加于女性身上的严苛文化规范。,剧情|历史,扇子|片尾彩蛋,Li Bingbing|Jun Ji-hyun|Hugh Jackman|Vivian Wu|Jiang Wu|Russell Wong|Coco Chiang Yi|Fang Zhoubo|Hu Qing-Yun|Cao Shi-Ping,Wendi Murdoch|Florence Sloan,2011/7/15,104,IDG China Media,5.3,22,,/posters/58882.jpg
7547,清晨来临,露西在一张陌生人的床上醒来，显然经历了一晚的酗酒。她用自己账户结清并退掉了汽车旅馆的房间。通过祖母，她得知父亲来到了镇上，便前去探望。她同意去参加父亲的新教会活动。,剧情|爱情,酒吧|汽车旅馆|一夜情|啤酒|金发女郎|狗|女性导演,Ashley Judd|Laura Prepon|Jeffrey Donovan|Stacy Keach|Scott Wilson|Tim Blake Nelson|Christine Renee Ward|Candyce Hinkle|Pat Corley|Diane Ladd,,2006/1/10,97,Firm Films|Bold Films|Holly Wiersma Productions,5.9,10,在坠入爱河之前，你需要先爱自己。,/posters/7547.jpg
35944,幸运突破,吉米·汉兹因一次拙劣的持械抢劫而被判入狱12年，服刑至一半时，他获得了一次幸运转机：他被调往一座极有可能成功越狱的监狱。他成功说服监狱长同意在紧邻监狱外墙的一座旧教堂里排演一部音乐剧。他召集了一批志愿演员，并将越狱计划融入了这场演出的筹备之中。然而，除了那堵高墙之外，他还面临另外两大障碍：一是凶狠囚犯约翰·图姆斯的到来，此人执意要加入越狱行动；二是他对社工阿纳贝尔萌生的好感——而阿纳贝尔也答应参演该剧。首演之夜日益临近：这会是吉米的“ breakout 表演”吗？,动作|喜剧,,James Nesbitt|Olivia Williams|Timothy Spall|Christopher Plummer|Bill Nighy|Lennie James|Ron Cook|Peter Wight|Celia Imrie|Raymond Waring,,2001/8/24,107,,6.5,11,,/posters/35944.jpg
42222,朱莉娅,在一位老朋友兼挚友的请求下，剧作家莉莲·海尔曼承担起一项危险任务，将资金偷运进纳粹德国。,剧情,朋友|剧作家,Jane Fonda|Vanessa Redgrave|Jason Robards|Maximilian Schell|Hal Holbrook|Rosemary Murphy|Meryl Streep|Dora Doll|Elisabeth Mortensen|John Glover,Richard A. Roth,1977/10/2,117,Twentieth Century Fox Film Corporation,6.3,30,讲述两位女性的友谊突然间变成生死攸关之事的故事。,/posters/42222.jpg
13827,冲浪者，伙计,一个关于灵魂追寻的冲浪者经历存在主义危机的波澜起伏的故事。,喜剧,冲浪|体育,Matthew McConaughey|Jeffrey Nordling|Willie Nelson|Woody Harrelson|Zachary Knighton|Ramón Rodríguez|Travis Fimmel|Amber Hay,Matthew McConaughey|Cory Van Dyke|Mark Gustawes,2008/9/5,85,,4.7,25,,/posters/13827.jpg
44260,火湖,一部毫不妥协地审视过去15年来美国围绕堕胎权之争如何展开的纪录片,纪录片,,Noam Chomsky|Bill Baird|Flip Benham,,2006/9/9,152,,8,10,探讨令世界分裂的议题,/posters/44260.jpg
9282,11:14,讲述了一组看似随机却至关紧要相互关联的事件，所有事件都于当晚11点14分汇聚在一起。故事跟随五位不同人物及五条不同情节线所引发的一连串事件，最终共同揭示出一场谋杀与欺骗的故事。,犯罪|剧情|惊悚,酒精|性|抢劫|秘密|枪支|救护车|破坏公物|追逐|逮捕|警察|巡警|谋杀|车祸|关联,Henry Thomas|Blake Heron|Barbara Hershey|Hilary Swank|Clark Gregg|Shawn Hatosy|Stark Sands|Colin Hanks|Ben Foster|Patrick Swayze,Hilary Swank|John Morrissey|Mark Damon|Stewart Hall|Sammy Lee|Beau Flynn|Tripp Vinson|Jeff Kwatinetz|Raju Patel|David Rubin,2003/5/16,86,Firm Films|Media 8 Entertainment|MDP Worldwide,6.8,206,命运可能在几秒钟内改变。,/posters/9282.jpg
38940,战争之男,尼克·古纳尔是一名心力交瘁、愤世嫉俗且经济拮据的前雇佣兵，正艰难地适应平民生活。在走投无路之际，他受雇于硝石矿业公司，强行逼迫南中国海某岛屿上的原住民放弃其土地所蕴含宝贵矿产资源的权益。尼克厌恶再度执行任务，但这项看似轻松的工作足以让他赚取足够金钱，与疏远的家人重聚。他召集了几位昔日的雇佣兵战友协助完成此项任务。然而，岛民拒绝放弃家园，尼克最终决定帮助他们对抗雇佣自己的贪婪企业。随着贪婪与背叛逐渐浮出水面，尼克率领的这支雇佣兵队伍也各自站队。,动作|惊悚,亚洲|岛屿|雇佣兵|独立电影|丛林,Dolph Lundgren|Charlotte Lewis|BD Wong|Tim Guinee|Catherine Bell,,1994/9/4,103,Signature Pictures|MDP Worldwide|Pomarance Corporation,5.4,29,杀手受雇只为能力，而非信念……直到今天。,/posters/38940.jpg
35689,唐·麦凯,一名男子在离开家乡25年后重返故里探望昔日恋人，一切似乎都显得怪异而失衡。,犯罪|悬疑|惊悚,独立电影,Thomas Haden Church|Elisabeth Shue|Melissa Leo|M. Emmet Walsh|Keith David|James Rebhorn|Pruitt Taylor Vince,,2009/4/24,87,Animus Films,5.4,21,有些秘密最好深埋心底。,/posters/35689.jpg
97614,死路,一部惊悚片，讲述一对兄妹在一次失败的赌场抢劫后决定自力更生，并在另一个家庭的感恩节庆祝活动中意外重聚的故事。,犯罪|剧情|惊悚,搭档|谋杀|逃亡|逃犯|犯罪|家庭|归乡|失手的犯罪|欺骗|兄弟姐妹关系|追逐与竞速|亦正亦邪的罪犯|骗局与诈骗|杀人搭档,Eric Bana|Olivia Wilde|Charlie Hunnam|Patrick Kerton|Kris Kristofferson|Sissy Spacek|Treat Williams|Jason Cavalier|Allison Graham|Kate Mara,Gary Levinsohn|Ben Cosgrove|Todd Wagner|Shelly Clippard,2012/11/8,95,StudioCanal|Mutual Film Company|2929 Productions|Magnolia Pictures|Madhouse Entertainment,5.6,224,曲折离奇的惊悚片……一场狂野之旅。,/posters/97614.jpg
37206,彩虹的光芒,一个名叫托马斯的孤儿被玛丽·奥多诺万收养，来到一座充满奇思妙想的爱尔兰小岛生活。岛上新朋友成群、秘密洞穴遍布，还有一只迷路的小海豹幼崽被困在海岸边。但当玛丽不情愿的丈夫亚历克拒绝将托马斯视作亲生儿子时，男孩踏上了一段注定的命运之旅，在冒险与自我发现中揭示：彩虹不仅环绕我们四周，更闪耀于我们每个人内心深处。,剧情|家庭,孤儿|彩虹,Connie Nielsen|Aidan Quinn|John Bell|Tara Alice Scully|Niamh Shaw|Jack Gleeson,Morgan O'Sullivan,2009/10/1,101,Octagon Films|Sepia Films,6.3,14,一个被遗弃的孩子为他们的生活带来了爱的色彩。,/posters/37206.jpg
58626,死亡名单,一名心怀不满的男子在一次醉酒的夜生活期间与一名陌生人共同拟定了一份死亡名单，随后他必须争分夺秒地拯救那些被他标记为“清除对象”的人——因为尸体开始堆积如山，而所有线索都指向了他。,动作|惊悚,,Cuba Gooding Jr.|Cole Hauser|Jonathan LaPaglia|Ginny Weirick|Sean Cook|Drew Waters|Michael Papajohn|Brandon O'Neill|J.P. O'Shaughnessy|David Andriole,,2011/4/2,90,North by Northwest Entertainment,5.2,73,你的名单上是谁？,/posters/58626.jpg
183894,爱玛,爱玛·伍德豪斯看似生活美满：有她悉心照料的慈爱父亲、挚友以及温馨的家。但爱玛有个糟糕的习惯——热衷于牵线搭桥。她总是忍不住为朋友们物色如意郎君，尤其是为哈丽特·史密斯操心。爱玛迫切希望哈丽特获得幸福，然而她为朋友挑选的每一位追求者，最终却都爱上了爱玛本人。那么，爱玛是否过于关注哈丽特的幸福，反而忽视了自己在爱情中的真正幸福？,爱情|喜剧|剧情,,Romola Garai|Michael Gambon|Jonny Lee Miller|Louise Dylan|Blake Ritson|Poppy Miller|Jamie Glover|Jodhi May|Robert Bathurst|Tamsin Greig,,2009/10/11,240,,7.6,38,,
837,录像带谋杀案,一位卑鄙的有线电视节目制作人，在为自己的电视台购入一种新型节目后，开始以一种极为异常的方式目睹自己的生活及媒体的未来失控。,恐怖|悬疑|科幻,自杀|电视节目|幻觉|电视台|电台主持人|多伦多|反乌托邦|洗脑|匹兹堡,James Woods|Sonja Smits|Deborah Harry|Peter Dvorsky|Jack Creley|Lynne Gorman|Julie Khaner|Reiner Schwarz|David Bolt|Lally Cadeau,Claude Héroux|Pierre David|Victor Solnicki,1983/2/4,87,Universal Pictures|Famous Players Ltd|Guardian Trust Company|Filmplan International II,7.1,454,首先控制你的思想，继而摧毁你的身体。,/posters/837.jpg
1555,西班牙公寓,一位思想保守的法国学生搬进巴塞罗那的一套公寓，与来自欧洲各地的另外六位室友共同生活。他们一起用爱与友谊这种国际通用语言交流。,剧情|喜剧|爱情,巴黎|西班牙巴塞罗那|酒精|室友|单身|旅行|暗恋|学生|人际关系|分手|青春|庆祝|朋友团体,Romain Duris|Audrey Tautou|Kelly Reilly|Cécile de France|Cristina Brondo|Federico D'Anna|Barnaby Metschurat|Christian Pagh|Martine Demaret|Javier Coromina,Bruno Levy,2002/5/17,122,Mate Producciones S.A.,7,266,他们从巴黎、罗马、伦敦和柏林来到……西班牙公寓……在那里，一年时光足以改变一生。,/posters/1555.jpg
244783,歌曲一,弗兰妮与家人疏远，当一场意外导致她哥哥陷入昏迷时，她回到了家乡。为了追溯哥哥作为有抱负的音乐人的生活轨迹，她找到了他最喜爱的音乐人詹姆斯·福里斯特。在布鲁克林音乐场景的背景下，弗兰妮与詹姆斯发展出一段意想不到的关系，并直面各自生活中的现实。,剧情,女性导演,Anne Hathaway|Johnny Flynn|Mary Steenburgen|Ben Rosenfield|Lola Kirke,Anne Hathaway|Bill Johnson|Jonathan Demme|Marc Platt|Jim Seibel|Molly Conners|Christopher Woodrow|Adam Shulman|Maria Cestone|Sarah E. Johnson,2014/1/20,86,Worldview Entertainment,5.5,87,一个瞬间可以改变一切。,/posters/244783.jpg
16564,战争之冬,第二次世界大战期间，在1944至1945年荷兰严寒的冬季，荷兰西部正深陷饥荒。许多人向东迁移，以养活家人。十四岁的米希尔迫不及待想加入荷兰抵抗运动，却令身为市长、致力于防止村庄局势升级的父亲忧心忡忡。,剧情|历史|战争,荷兰|第二次世界大战,Martijn Lakemeier|Melody Klaver|Yorick van Wageningen|Jamie Campbell Bower|Raymond Thiry|Anneke Blok|Mees Peijnenburg|Jesse van Driel|Dan van Husen|Ad van Kempen,Els Vandevorst|San Fu Maltha|Antonino Lombardo|Jan Vrints,2008/11/17,103,Max TV|Prime Time|Isabella Films B.V.|Fu Works|Isabella Films,6.8,66,1945年的荷兰，一名男孩必须在善与恶之间做出抉择。,/posters/16564.jpg
